EAMRn =  [9.880740517064146, 9.998881530761718, 8.11953353881836, 9.556399335359272, 8.618888935289885, 8.592060570967824, 7.587674512361225, 8.187305249665913, 7.982001535516036, 9.697531409012644, 6.696960690146998, 9.73315554167095, 8.889953452662418, 7.655782398424651, 11.575583407753392, 7.848883056640625, 10.237398729826275, 8.341073528089021, 7.999158799020868, 7.87209183542352, 8.100619506835937, 11.164641129343133, 9.158659523411801, 8.741007915296052, 10.90646659449527]
EAM_BCN =  [6.324986307244552, 6.357231581838508, 6.8231548510099715, 6.284435874537418, 6.587933148835835, 7.519052806653474, 5.325741978695518, 6.366140345523232, 6.544312728078742, 6.470848966899671, 6.608321782162315, 5.753058704576994, 6.143629054019326, 6.025583206979852, 5.745066391794305, 5.435178094161184, 6.0157983880294, 6.277760716488487, 7.122351315146998, 6.83402408800627, 5.617164651971114, 5.616879312615645, 6.27932438097502, 5.512631225585937, 6.318729199861226]
EAM_PMP =  [6.078783015200966, 5.3496340299907486, 6.0451100801166735, 6.313876423082854, 6.007308558413857, 5.42646195261102, 6.432560729980469, 7.256528593364515, 5.2166492662931745, 7.039212517989309, 5.793521078009355, 6.18548355102539, 6.3309814453125, 6.125536908601459, 6.935459136962891, 6.124358448229338, 6.273029407701994, 6.65717897917095, 5.432272178248355, 6.223389474969161, 6.495887997275904, 5.851900442023027, 6.331579148141961, 6.1285240173339846, 6.710039801346628]
EAM_ZGZ =  [6.607335903770045, 5.999748149671053, 7.033010181627776, 6.8473864505165505, 5.987203337016859, 6.197192182038959, 6.490613435444079, 5.7973980953818876, 6.356552605879934, 6.15353176719264, 5.558351135253906, 6.175447684840152, 6.238901881167763, 6.0805502640573605, 5.013307872571443, 6.036050816586143, 6.381568226061369, 6.485184197676809, 7.0971517864026525, 5.548935980545847, 6.579517766049034, 5.61929104453639, 6.698200346294202, 6.026549329255756, 5.9935141312448605]
EAM_HSC =  [5.241947374845806, 5.571686754728619, 6.111731599506579, 7.1746885600842925, 5.439632937782689, 6.763962916324013, 6.777764491031045, 6.567471835487767, 6.327899009303043, 6.019517958791632, 5.12187230963456, 6.481628779361123, 6.066818679006476, 6.341996885600843, 7.339731878983347, 5.500122873406661, 6.615395234760485, 6.674745901007402, 6.171475300035978, 6.997959337736431, 5.57933205052426, 5.996448597155119, 5.772379865144428, 6.114144094366776, 6.168980206941304]
EAM_BCN_PMP =  [6.0502581144634044, 7.722983832108347, 6.404459019711143, 6.345770504600123, 5.71822260806435, 6.678073682283101, 5.7578989530864515, 5.925087055407072, 6.1620329605905635, 5.982676536158512, 6.564952328330592, 7.117633658961246, 5.882684366326583, 5.793832076223273, 5.528896090858861, 6.327192406905325, 6.802764209948088, 6.072715277420847, 5.998544070595189, 5.816285906339947, 6.805117797851563, 5.364590012399774, 6.006930100290399, 7.441784908896999, 5.9722444233141445]
EAM_BCN_HSC =  [6.705284520199425, 5.846728274696751, 6.117753681383635, 5.657757447895251, 5.084521243446751, 6.481226107948705, 6.864875552528783, 5.410543582313939, 5.215228512412623, 7.21651591250771, 5.339928717362254, 5.635528725071957, 5.888878752055921, 6.1408008776213, 5.903075810482627, 5.7518464740953945, 5.83481714349044, 7.334981617174651, 5.544170459948088, 6.6931398893657486, 6.9302326403166115, 6.225988849840666, 5.32025146484375, 7.108804642526727, 5.898419309917249]
EAM_BCN_ZGZ =  [6.528845375462582, 6.386172806589227, 6.608356676603618, 6.249426309685958, 7.544992788214433, 6.955940407200863, 6.06258026926141, 6.7218686555561264, 6.424009142423931, 5.528786026804071, 5.815874119808799, 5.956416842811986, 5.528191134804174, 5.886589210911801, 7.137433784886411, 5.99335543983861, 6.182323736893503, 6.623693446109169, 5.902657679507607, 6.707504754317434, 6.156438646818462, 5.508988390470806, 6.089792070890728, 5.496847935726768, 6.007967938874897]
EAM_PMP_HSC =  [6.532528606214021, 5.395629079718339, 7.074249910053454, 5.596866085654811, 7.861999832956415, 6.131519116853413, 6.061117232473273, 5.158596400210732, 7.156291238885177, 7.620367431640625, 5.555783683375308, 5.883964819657175, 6.486297848350123, 6.255906797710218, 7.251841053209807, 5.756308184171978, 5.709324686150802, 6.7384521484375, 5.282927061382093, 5.689316960384971, 5.687806541041324, 5.647075653076172, 5.770293185585423, 7.007709302400288, 6.429351646021793]
EAM_PMP_ZGZ =  [6.170462999845806, 5.854603978207237, 5.585792180111533, 6.197591922157689, 5.380999635395251, 5.541251373291016, 5.587685876143606, 5.869255507619758, 6.953716157612048, 5.638875379060444, 6.371269707930716, 5.701141397576583, 6.685335741545025, 6.394177205939042, 5.833715378610711, 5.67186423853824, 6.421241278397409, 6.321155267012747, 5.90437549791838, 6.475603364643297, 5.433554960552015, 6.247575579191509, 6.273635543020148, 6.950531246787623, 5.5163921556974715]
EAM_HSC_ZGZ =  [6.400047021163138, 6.2901355944181745, 6.962321672941509, 5.953574210719059, 6.523201751708984, 5.649969843814247, 6.1074582150107934, 6.714344787597656, 6.105276489257813, 5.6531827424701895, 6.387051471910978, 5.3810950429816, 5.864771993536698, 5.693291593852796, 5.902181203741776, 5.581822325053968, 5.8616790771484375, 5.986409117046155, 6.915503451698704, 6.6531125921952095, 5.591638625295539, 6.220537727757504, 6.208087077893709, 7.14434959010074, 6.044339069567228]
EAM_BCN_PMP_HSC =  [5.729087187114515, 6.6752479553222654, 6.375528435958059, 5.966545145135177, 5.164021903590152, 6.909407445004112, 6.730818577816612, 6.0747221294202305, 5.707613412957443, 5.485599517822266, 6.209208157188014, 7.042094341077303, 5.9755089207699426, 6.104590727153577, 5.5773578041478205, 5.981910705566406, 6.26437699167352, 6.118532803184108, 6.150938013980263, 5.7733405665347455, 5.674972935726768, 7.45058738306949, 5.958127634148848, 6.8011517173365545, 5.459327175742701]
EAM_BCN_PMP_ZGZ =  [7.032183918200041, 5.587230320980674, 5.784881190249794, 5.9894349349172495, 6.5787610104209495, 5.571468393426192, 6.874246296129729, 5.638380632902447, 6.438172229967619, 6.19745555676912, 4.907193756103515, 7.852296287135074, 6.452211239463405, 6.466958618164062, 5.68205152812757, 5.546523565995066, 6.0210014744808795, 5.401535435726768, 6.209769279078434, 6.242398753919099, 5.653227876362048, 6.472469771535773, 5.911973933169716, 7.0656994066740335, 6.149160806756271]
EAM_PMP_HSC_ZGZ =  [6.253883040578741, 5.955927196301912, 5.668465383429276, 6.169281447561164, 6.558788219251131, 5.7447400143272, 6.922064530222039, 6.3251291776958265, 5.759797708611739, 5.75035420467979, 6.328945842542146, 6.580747142590974, 5.782006755628084, 5.977881100303248, 6.365900019595498, 6.228135400069387, 6.027711366352282, 5.756093758030942, 5.679500419215152, 6.156994990298623, 5.921916078266345, 6.500654240658409, 6.072621797260485, 5.118547821044922, 6.278409576416015]
